paper_id,cluster
413407cc2531b420f387beada4d56ea4433e2ce2,0
4135ace30ea08a669730959e0f98a4af06537d07,3
4135cc2f6fc34086425ad19e8a0154fd2af97adc,0
4139177a6f98a38d4f1f572f8cd30bec0d39aaf2,0
413d8c5b923d8572615bfb6d7199dad41f4ad370,2
4141cdba2be695f11c3f7278d72481ae521eebd9,0
4144f646c2005c781d7834d5950dc3490cd082d0,2
4146f749b0883891603380e62be449df9a94a1a3,0
41472dcd6a621cee86ccbeedd2fc0f7ae93be71b,2
4148d9bc082f79f91491cae59b6c46280f13ef73,0
414942226e630a7c4e040ee9a09230d15d58565a,0
4149c3d415d6963eb002ec43810b5b4a97838465,1
414a9d49055b96830b86bd3b4cb7b9e6973d05f6,0
4150faed57858866f2661334123cc1ac24f41407,0
4151e9b4ea5395d73bf33309dbca26551cc7c657,2
4152ae12ac49d157a290281842bce9e9d16096a7,2
41546fbae5ea1a9c511d17fa9d9b583f944eda95,1
4156b347411e4071b10550a6acc2725c5e82df99,2
41582dcb7f9da036de126f454475f6b1e84e249c,0
41594052050b96d9e3f84f63ee5888360d64b2de,0
415ccc587d634fc429ac080cf06694f78621ef73,2
416266511be0451304064a125f0bcf108c56f375,2
4169c478d00d20c1d3a2a3b5c1684ef749e32041,0
416c18fdc648694ae3865e39b522edb784a12041,0
416c2b1c9548c3f4401c419fd2e72285083c1c1c,0
416d7ba08c4eebfa1069400b99f1a7e614aad59f,0
416e14b0089196b89a5b1e892cfd213bd6c86bfc,0
416f793bce2245b6bcaca43307e6a0ac09111896,0
417006f8744a4d8068ce146b06db09bbd48eaad2,1
417286ac22fc95bdfe96df0dc2a7c1e3eb5befe1,2
41734f9087773eafddb2a6907b4075a3cb661a85,3
41743a48f1acec724d627f76e02e85137debc076,2
417754f2c930dac6e586d36eb8bfb07355f6e0ff,2
4178b81e61b88d5cc07ca0253875007e93e9a7f5,2
4178ca33996ddcb0dc77db7797bbfce42986a819,0
417a6772d67e3b958d27a80ed09cabfea228d432,2
417cbe38a2f8a93d0827cd67f4c42076921d6050,2
417e05f3de5cb1ea6c9acc50981a9acdf5697974,0
417fd2b2eba2473029f35d664f1bc72e03022eb1,1
4185d64883b5f5a49c9032005bd17bebe47b7f90,0
4187f5f4652877f1d70c64bf24c1a0be0fb86c4d,0
418826a231c08bed06a47bd7d0b96dcdf66bd3e6,2
4188500643726013e91e1cf1c3b665b1bf3067ad,0
418d9334932cd1b03e23fd6e03c01e660fff4bd4,2
418d9b50173b09a1dc9f31d77b539213b63cb9ea,0
418e7b653f467e8bfdc16986d8aa5812e5cf622f,0
418f1b85e589f3ac37ffc37075b6e558e510fa74,2
41945562247e13b08cb742b9a2e6785a0fd90e2e,0
4197e476213901a9b156cf91d831bd8c05faaa0c,0
419a452d263cb907fb5c6b3e47c96aebabb78d64,0
41a0d4454aeb21542a7cca3bc2d18a5a98dbdbc5,0
41a2d749689896cef5699a356dff80cfa2851a92,0
41a94f21d4dc3946e1377439a2a3880fb9d33776,1
41acbf6dfc7569490c731f87cf3e629fc0c65b42,0
41b257f54663b41605d75866894dc7db3b600224,0
41b565d9cc80b5722f2a956316337a78156bcfe6,0
41b659ac51b4f4596b414e93c5dd220b26386f34,0
41b92c19649c6e5cd6a4e883e7edf9a43589bcdd,2
41baca2bc5af0758c336c9b56d09a5f95c7afcae,2
41be78abddf11e2c661bb99fabae20b00a846752,0
41c3e5e9a7880a8e9e7ebf210cf016b1f2f8100f,0
41c7a01f11ed47591d99f45774e43e45aeba0619,2
41cd1632f9d53aaa16d26939d25ad68a45cf76d3,0
41ce0a2b231a734d663657c9cb03f4cd166b49b3,0
41d0c75e25a257485a79211632b5c9ed93d4df14,3
41d3dc15915c2efc51855ac046af9eaee468a5a9,0
41d412415c46baf70ca91ebf049c0352ead19f18,2
41d42af9e99779958c80165b6958a1cbeba023a9,2
41d4cb748a87a5bdd92a314aceea03950f8d7849,0
41dc0a864ad331ec921ed5411bfdd3030859ac6f,1
41dcc36ce714c640e6c96e7159b985181a4ac2dd,0
41de90ca9d6f6a18e6f89d479e3fd8160997a14d,0
41deae1169912161f5195d978626aa2ca1898994,2
41df61dc89201d699b23532cbd09da787afa7e84,1
41df7ed7a77dcc9f8035b3497cf02b097865c65e,0
41e50374782ba555c1dfe8d7e3d7a957e0b384f6,0
41e8ae8fb91689fa8fbf6273f19f8f52a98da96a,0
41e98d93f0f9f490c34dc4e8f96340cf477e7355,2
41eb360e23f496d713ef4847bf728fbcfe2b3627,0
41ec196fbd85c16a17f994d99c7a4761e36d0d62,0
41ec1d6768e7a331af5ab650b4d3ba8ab98943b2,0
41ed8edac17db0256c043cee4b27884395539746,2
41f28afec098e61c475678ac2c8546f640c8b284,2
41f31582cb50c99b10a376f465107d82bacf135c,2
41f4079c64087ea5c19f504cedb17772034bdca4,0
41f85f8fa21f4d42179b4aaf63f48eb925c479bf,0
41fc7191573c2f01fdef9c8ebb072e5f54cbb598,2
41fe2339a1ad28cdcaff3e45b41c4cbd05a0b163,0
41fe3bf2f0e35a2cf9a524864adf49e2dd6df8e6,0
41ff8966b05ab778bb135d48143800f2792807fa,2
420029ed9731605b18a62be147ec054ea8690010,0
4202221d8428d3a8e4b8721d5170a18571919649,0
4204ef31e94508ac502575600aa56747d7674adb,0
4208f9c98e378d4959debc3ba361e9cc6972e814,2
4209267ef4da6a8206733929e58967faebf8a5b7,2
420944cb316179f6529d1d7a99d92910df8e49a5,3
420f4651a04fef05fa5adfb6769c35651e738b5c,0
421098e78c1731773da3fd1ef77cfaad6d8a3929,0
4213d3fae98e10bcae9ecfda5a9d148f7df61712,0
42145eff1cc724f8e5ad1a8e04cc421512d8ec7a,3
4219285f04df38ffeb2ca1aa43453ffa8da44777,0
421acf93c9be90977814a0cbd22030f679dcfdce,0
421bd6f23db8177832f8476dc64df824b7c2b017,3
421ee1f936a1714743c3cf06be01220009624a03,2
421f5cf961b0bd73359fe8e552df0a627fe0bdca,0
421f8341eae777852e0b4584e7221b39a0544518,2
4223b4aa5481cba972e4cc98fcbd7b67c9f12505,0
422b9abb4c5558d130bcd0f3d2b6daa0d2e706eb,0
422cd9eb3c56e4f05ba9ced4ecbda48bdc043c16,2
422cdda17de5fa9dc2e9e85e57a553e4b13745b0,0
4230f45cdf439e789aa57cbb1a080823c74d7e8a,2
4231457eda80c4f0ad008fda8e08fbbae8331dad,0
423276fb8fbadb4e79c066d4fe8d121c308bc465,0
4235851e0291f80dc0a43f85294e1800197f53c4,0
423a10412afb0aef150b143711b96b0dae789ba4,0
423da1879f6f3712924b9f733cd562d19bfd4e68,0
423e1f15afb86012057acacc26d0766aa4bc582a,1
423ee37859109424babf356ac71f99cec8762f6c,0
424061f2444cab0c4e972c7fcfc18a9dfbe7b4c6,2
4241f93b9e7128d98e8b1e81a410999283bc3599,2
424606001b632c4148c73e7a2c288a08ff978842,0
424cd6cb670119aed604833cf1f107598f217574,2
424d6c622643d36a7f8d9a1d2714f4cef49387ed,2
424ea1927a270902bd78e27db83dd9411b4ea9a6,2
424f52f1d390c220aaaea5efa3e59696a2e903f3,2
424f6ef014efdbf2fbc8ef4efa6cd0cb24e88645,0
425007062aa63b14681dcf2414a0f5b77bca5ddd,0
425be277181521bab21a8e64d54657dfdcac6bde,2
425d045f7360683a7791126a00d6aa28232c66b6,0
425e0ee111062385cb630f0ea0659608d5fbec5c,2
4261cfd373572b30e170171afce095e6eb5d806a,2
42621168963a019579c1b1140fcb037fecbb3fca,0
42625869758be2cf4fa4c991326f3f49c0a38bb2,0
4262ec16cda127499fa31c67be93e5977c6d772b,0
42650c43aaf7f281377221a0bf30303de0d3da3e,0
42659f349286c8226a0802532893eea36904729f,0
42660ed19540a2bb59a9fb7481cb0c526fd12846,3
426d73371e7f29a3d046687525d416f68708f643,1
426da8c3fb9c6792b5d26214d55471099877e337,1
426dff813c4ef360136fb1d1ff38329e32f1f3f6,0
426eeb6c4a3047760cd5402f4f4771a317026f95,2
426f916f89b03b6e4344774e7112741a1b304a35,0
4271774baf0182630ce43862b9e0b151eda34e8c,2
4274448f43e86c8785db478d52788e0912b99f29,0
4277d45726b61850deb6a0a4b2cabe450127ec69,1
4278a9b763f17829897dde88a49fcab6ab86b8c7,2
4278b3122b32a458270e65f9c5af2b9841e02b50,0
427b6f00b5d8c62a878fc84e4870cce9a7f4cde9,0
427c1701b0f3d634b0c41b18ea8a9c7a335aaf67,0
427c25eb5418afb2f27b6f27b6c7c07b4ea7af08,2
427de73fe526ae379bf2427edc950cf679f0f59a,0
427e89aef2f0493c243bff2260969a8f845308da,0
427e9059167b857c57f420d2fd243be87f6b8a33,2
42822532587ea4f62ac2b8df0502ac1db09a9552,2
42832de41afe698335e24953f6d884ace6ec1b09,0
4283d96eaa43bcd84186c40cb19244cb3b09ad79,0
4288345f492d3104b69e26e6aa3a99cdae698115,0
428cfa6f9af0b9345853b6124c0f378da8f3adf1,0
428d1091cf63872ea81cb3c1632d76c4813748a1,2
42966e386536e2e45a30988e43e762c81e7ca6dc,2
4296edbb527d1e55ad2079c76f619659e0b5720d,2
42977c7c49f1e36cd7bc1f6249d78f1440e9860d,0
42978885a731f31cc2011841093dce5390569d55,0
429969611ab219b035fe0a9b42310aca5037a6a1,0
429b64b54fa4cdf044c78be7ae1c057705cf004a,0
429c941f5ab79a68b12dc6a0b158d615ed8b6dbe,0
42a2779ae6fe456ab7a60f0bed056e045fcd510f,0
42a282645c7e32cafb34708e8bc447f3577e625d,0
42a8d5fd943cd29a518ec9683f549f105aac92f8,2
42a9c4a1f724b3f8a3cc6f31954a136170803f08,0
42abcf4ae307ec7e8a1408cebd1b5605e2a60eb0,0
42acec8b568d37919600c778f37d025370833e95,0
42b049c2b5b32c094dc8b10f967e43ac2169b890,1
42b195b7a8135df4f1785fd541ae07919b5a1aa7,0
42b405a8e27473ead62689f676fa07e63004b15d,0
42bb18ca1f49d74b80f2bab85b3878cade647b08,3
42c0c1ad3e1de9b119b1dec50d524bf68e93d257,0
42c1d88111ece7fdf4a80dc8ddb30be44b211d80,1
42c37913a6f78972f0a8718dddf08d93458d324a,0
42c4f1b128cea03599c36e89eff62afa7e02caa2,2
42c595dc324ed3a60afff4bfd44f6470469619f2,0
42c954d31f9064647cced72fa6232ebac06bd9b1,0
42cbdffd4556c2fb7d54d6d141e9ca464c0fcb10,0
42cc1356cbb932c52793ce5fc5b16c03638b1e6a,0
42d0cbae854328376847605927593412b399c6bd,0
42d1823428c311725c7395123a3c2c276b7b5fd1,1
42d4aa0a078eed2bfac949e5192c86c781a1aa3a,0
42d6a33f03497257ad765977dd53d0c4709e5e77,2
42d750019224d03261c70185a1bae3afe5be8c3a,1
42e0a968bc2e31b72be8bb9cb55b0bca6b1801f0,0
42e321eedba25d380ae44d16cdf0bbdeab83d665,3
42eb9aa9bdb9213d5242d305b67a3bc4c329dc79,0
42ed1a4e3a857176f3b337a888143babf832450b,0
42ef2bf3057aeedc9a51d599553ee98527e2bfb4,1
42ef3e7b042e2fcb71002d1d1d6b1baffd5fb2f8,0
42f17b849628fb1db7c74cc15899bf9b9c59de93,1
42f18bf9a496b45c78d72ea080d2e8c885c41187,0
42f1a4559a7a54113e1d9b341cf6cb6815c0e023,2
42f6f15b86731695ccc938cfb1c8caeffdcff4c8,0
42f6f50759cb4c433e8c1ff0d695bdb32ae97df9,0
42f86cdb08d04c6f6a39da1ae86e6a055af53093,0
42fa07ae9a33367b9d26e1f45935d87115e3ae1c,0
42fe9aff5be2ca8e3edd929e13523b2a5c58f2a8,0
43000ccbed4431b4027383da8e77b51b06428914,0
4300be597ccbea9acb374312063e2776b7f631c4,2
430213ca4c52874f7082c2a1d1c3117187e41dae,2
4305e4ee478f16759146ed5ae853e0ea5b017cdb,1
4305f62b58efe20a5bba76740b9ebd5fe06f72de,0
43061772da7c84b389ab1e7ee98e110861120118,0
430903f42d10ae8f5729df9a61e75e2d6dc09f65,3
430c85ac52dcffb5cf3cc3fcaa8746135c1afd89,0
430e499fc7f67e711312d57680f20c15a235cb20,2
430f959c28c14ad585b703a0637452fb8fd01008,0
4315ae43f201739bb56193e328dfdbd8a6646b4b,2
43176b4988057d7971556f584ad8d5239e78e4cf,0
4319db7af4ec8cbfe17965b30a7de1b551a3f800,0
431b8b5c20edeb65055154ed5f93e8a9a49f4c97,2
431cc0d8bd58bdbe9da45c4402399713d1a882ae,2
4322c16410a726277dac8419d8fee96692b51428,0
4324c0f8f902b0542d47e2a81cafe3fe84f6d194,0
4325d0082fbfd35cf8cbfaeff5047b84874fa399,0
4326504546c07aaacdd1581040df0f8b410aec2f,0
4328e18bdf9b52875c87f3f5ddb1911636a192d2,1
4329714c2818a1caa58260ce4f82652106b535a9,2
4329bc204c885a68f3c19390f2a5d5e849903662,0
432ba67ece3bc71cb850873a0b17c088b646b8e4,0
432bff7a22efb0fd2d87b162ce6da91120d28cfe,3
433adf76ea9adc9f5c540d4c28142d4d020969e2,2
433c16daf21bb7f5f0d6379d67fe0917c2aa0281,2
433cb6b526e64343c82717d42daab33b2379f252,0
433e3909ae669628ecefc03ac55d9ac56b5675e2,0
434358e4287b4199d921096173504d113905b6af,0
4343b8a2d6913f659a94a8c4b08747ae9bbe7890,0
434ab543a48b7fb395d181ffb947814bd1b506c4,2
434ba2c30084609e0ef0ea4fb4d81e3456c45f4b,0
434bd9335384207d750282844ad8ceb545e50462,1
434d21388279a6ea3fc6425d8db690e48ae703e2,0
4350c7bc82bb4dba102fe29a6b50ed632b28a920,2
4352672ec384f2af4a6d69db0da6a418dcb230d6,0
43534f737a0ae71f08cef5bbd77c6bc6fd19bae6,0
435b58b1b6b499274125be7c1b8d903fe6368959,1
435baf47b4f78fc06a8376f451993059407d2972,1
435c259a0b1c77cb1fab63dabf76fa1637d8e645,3
435e64b656ec79d8c7d969cdf4e9620813549aca,0
436164085d9fd52ea5d7ebed65465e0a41495c04,2
436372db672e21cadee80c21e317cd465235516c,0
4363936c1edadc4d1a30103f0dba198354b16051,3
4364bd958eb0d9bfda3b21c96d11e32b2dfca94f,0
436e61a48e3f8612480cb7261040897dfa875524,1
436eb94c83bbdda23fa2faa623a142ccadbb0fde,0
436f77e89b97d284310da5ca5277b713260b91fb,0
437023e7796433e7123e918659e67f460ad876f7,0
43740caefa35d11ce1aa130cd8ca86b60442b046,2
43773723e483187647685be053b62f601a8d91d3,0
437a7f66e0cb7f9fdf9d6b3ff4da80939e9ac546,2
437b81a8dd863bda1bc0b219dcce756b095e40bd,0
437c2f5c3e920111eb679f26bde02cbb8a49ff49,2
437df56a9488ff2c8be3754b2642fb688115a1b5,2
437ea4d132e4263cc2841e01fb19da51c566d0a1,1
4380a36c7ebc8589870b0ec8e3864dc265819ec8,0
4380f0251c595d6cb551e643198d2dacd3c6746c,2
438e817dea190348df99e09a8e519fc64101b899,3
438f7bd86030bf84f9d20b0580bb774ef177f708,0
43909890b8fe7c668e29644cb5cb22a0c1cc48e8,0
43918c75d7b7d3f9402b1342dfea1e19eb2bd909,2
4393d1b0e0262247c9c6ace6ebda9dcd5395d6fa,3
4394a89ed1e7e210efed8950e722fa0b1a479f51,0
4395141eef1089f1c75a14912fade412fd694c19,1
43965ccebe844c1ea4ae725565b0d326d732fce0,0
439b1d5836b794181da8fa89868180df350380bc,0
439ddbbdb17f5ab18ac2e208e7df5c09a8dc9789,1
43a0915753fafe2b5111c49fbb3b84a09518da64,0
43a1c13f98e327bba213c8d8280dafdc50d11f83,0
43aa80e672d61bef48b0375a54d26e2782c8a6b6,0
43ac139b156b7a9397d9da995694319fdeeba0f4,1
43ac151f826183e1b85394362fa08b4ba62ab389,0
43aeebc83e75673430343bc8f01df5a96793b217,3
43b6759b989971eb0410fd45e7f97750183ed1bf,2
43b83ebfad03d68408fda88af08509ddc64d161e,0
43b9c95c78eb021575a95314f605af27e9c40de6,0
43bd1e540fd60066a92d9eac3b65de9447471344,0
43bde69b37085691c97d3ba3d511293c0e90b014,0
43c284998733a1d7cc474d14c378f08e4b509c63,2
43c296a219a62ac9f9a632490034b6fdfc7b871e,2
43c5fd0ced20ca85ba8a50b829674b806efb390d,0
43c6dfd539d037ea096725addf62cad445e88959,0
43c75c8c6a1fcb74ac151516e0cdd2a3a953d690,1
43c81e755add9b7f05c9a15f85c54dcd0d093b0b,0
43c93af0e3e7b9640016e3db75f0dc512eb0effb,0
43c97885b9857b19786fed791ef44c801ed5c97b,2
43cc02b8e6595c4c3eae6c7092baa6dac36ebe49,0
43d1ea78fb9a694f81e590f387cbcff0b7d0073f,1
43d28d8ac2f63a400071dd8e366eacb81a0d5a0c,0
43d2d4072d40a3964ea330342b9222376d700531,1
43d4ca7da86537799185698ae3463b736bc56fc1,1
43d4ef485fba2aafff81e1efa9e7e7e30d4136dd,0
43d7e60ab674fad37db601698809c025b74e1178,0
43d98a92044a0de6683fc54fb2b5694a828856d7,1
43d9f57350fa37d6e0197483e3458ec01930db4e,0
43daffad3f0800ee91613b04c01daa04022e7a90,0
43e0f5f9add9380a45d39f55aab2ca96d589280c,2
43e236f24e59e17cdcd0de0e77079ce322944dae,0
43ea5663d460f9bc3ec53ceea11e85b6265a1fef,2
43eaa4d7209e389a360aeab2b3b44e76fd89f5c2,2
43eb920135bc1acb5cb4f1d91b5d06079c53765b,1
43ebaf497eb44d8478220f2ade203e4b385fdb9b,0
43f0ed0ead4058d6f92c7390c15d0d9fe66af448,1
43f0fd3b0c765c0dc92a49d8ac4a50a75a0135b7,1
43f35e9738262ecf3d04cc20be13c97656160163,0
43f3b3e2af86af484ab7aae55ad9b2354e4a14eb,2
43f48837aa43cc2db0193606f1c934fe47b84fb0,0
43f760b5cb9c3b430c6d0b31fa90d42e71a6429c,1
43f8af861c5d5c65564a30bcf9627985eb15a3dc,0
43fa3923d6ba1d04fb5b0419f617b8c2fbc2f268,2
43fa93dd99dc6f9a8204dc22c79fb80ddb44dfba,2
43fb44b6c809c497fa4e6e7a52e7a3dbbebe4155,1
43fc5786ae0a158c191c51bb96f5739f2f427e00,0
43fcca53a2dc667a4f8898dc2880d461bcbfbcff,0
43fd9e9fa6ecb2ec700c15288e7e3c7ba38f26a2,2
44001ef9803c7765b699fd7a95eb1edac878c840,2
44028ccb1817235e4515a9581e167350dcd70bd3,0
440371f6e7f00cdb4a79b82581c2d259c7e44043,0
44078580f7985ed690ed6d84680eca59a13049af,0
4409a3d523a0e35a95671bb6d947c39763bd0bb0,2
440cc2be974b6cafe5ba948e02adbd679e1614a9,2
440eb115c71b3fa50a18eb5c556ebec638323f0a,0
4413d1857f1ae29927327dc2bfcb15d32880fb9c,0
441421494c2a4ed45a8d6b711842ed8ee43ec038,2
44147ea07d2ab980582a140a8dd4991c424733d7,0
44148777cc5290066458fb8cd6b3299157e5fa0c,0
441656e0f7eea90edc2e3cb7e72d362b55e97ce3,2
441cd1efe27a466c66232752690bcd96b5392003,0
44217677cfbc7011d80be49e7087b539fe4fab0b,1
442464f84846ea95f2e99df37e18a512ea513ce2,2
442483b51febb0ef0cedea0d4283da1cb8c7ec01,2
4424d28032612c98a50bf8654f61badc6cd22c55,1
442c4cc45848e962be501bd21f5484df9d547ce1,2
442d8272b11734766f419fb189a9051308030131,0
44348827f71688f45ba1b99437a970403632132b,0
4434f4db9dc025a4103ed6d76a9372e5d2673669,0
4438de01e4b0376bfa446b4234e599fb234cb6b1,2
44390f27035c52278f960d6e8eeed9eb9aec940e,0
4439e815dce011452a7edf3a68f737f1dc40fae1,2
443aa07a6f57cab4c25fcdb0add50527028d6769,3
44434545527d4c773f1c2aed7bf271200f42307b,0
444f1d8faf3b27a699ac2fdebe28c5c986b3b8c8,0
444f9377106ba1e70fe2ec0c13469b9f95513f9e,0
444faa5fa90cd457f9f318f5151cc6c93017bae5,0
4450fd2649250d957290345395965c3725c8acdb,0
445da9fd3c33ca0a37637af5fd029b841ae0daff,0
445f3a46831936d370b2d49cd8a01417f6c8b2fa,0
4461e9c905b651248f56c1d107331240b706eeb4,2
4465b8957219de75fb5b7f7ed57069405572cf00,2
44676dd185a852b134c04a333d31b7e081f419f0,3
4468cfd09ed3ad64822cc4fc843b2bea5684cc46,0
446c633eb33c9168e597b53b0c93ead24aa9d43c,2
446f9b4e60a351d21b23f54b58628013aa8697d2,1
44717f066a3cd003818d2ffd55218eae16b00bf6,0
44729b69ab4b60fc3e863c655d1dcc0bd02db6de,2
44752b6ad63d54bb2e92af7998f762e12e064731,0
4476687d4a23df5d5428626f81d9621abf94e679,2
447da2087b2d876e228b40eb8a29446bfd585499,2
4481ddf0d81e186b0be8ab48c20e8b206ec2879c,1
44845a4c38274a2334639c293ff6dcf8898e6766,0
4485b9462ebf52c0062692d7ab7e423c2ae05d9e,2
4485f96496a208b7e77c9f53a8feb468483776db,1
4488522755d7b053cd59df7c05147737036e350c,0
448b3ed3b17575c0f9928c9d763fff504b940bd8,0
448c6dce11a897a8baa0815f46a77307b16049db,1
448dcd6b4ce0277c618e8ccb4527e5685f9f778e,0
4491bb88635bf0a02fd1e0475f98dcb23d9b5a2b,0
449a30a14d55d5eb735468fac84e2dca5bcf75e4,2
449a4b7b716fca8b205ee4ede84769419f15ed32,0
449ca6fb44785a5622501e8534307c72c719b1c3,0
449ffbcc271a7f0606d6d6e1db69d135e82cebff,0
44a3cf460f8ce1edf8df41d96242735398773acd,3
44a440cc1c135c938d2216ea672f8ef4f9c01296,2
44a5bfa3f7ab0f7df199e81440995ab24b8e1c58,1
44a6fb6673d932bf624f2f4d012af0510af6ffb7,0
44a829b511efa9f170f4bc77446048fdc8a74d50,0
44a8bad0617e4a8f402d14afb35faf87f52086e1,0
44a8eb9ff39a4e0ebe6ea0cb776460907e178f91,0
44ab6aecdacb870226ce4ce36606e227f0a6ac00,1
44b17c2f802ed2716fdf040dc05633b35d4b6dcb,2
44b5c57846210e9c03564eb956a52a1a9761e13f,0
44b63e000af202dc67f14d24762772e75702b938,0
44b6af6bcf205a0a6c91aee80d9b67e0f4e226ae,2
44b6eea3629b4e13595dc49813ee39a0d20dc5f2,2
44b898926ccfac1b5e6a684612c4ec5571fcb37f,0
44c09bd45e9cee534cfd848c7d182f7dfbbf1e42,0
44c0a8230ff9d4468cebe29f69a0a985f5b7a4d1,1
44c4a7562848ab237b1829fe2ced25be55672290,0
44c4f131824378c773a3b2e006bed411214feec7,2
44c845b602b325eafa4b6a463b08967f456c59fb,0
44ca0c52f79a893a551da92dd78e599fbc74b060,2
44ca543f5528ca4d7b33b401623cc1bf0afb84c6,2
44cbdded77107e8c97330deef77b1b761a9bb229,3
44d0aa144ed562f3811296688dc32d5add62678b,0
44d191bc6e9b20f85f43c6a5085e22dec310168b,0
44d3af34fef56ca66394454901cd1c72c43b78f7,0
44d9ad484dc917e82daa41c802c2157d3f20dda4,2
44dd2bffc40a5e211d8a9c2b080b93570671d703,1
44e1e81a18b18799c1ab86e439050fff057897d4,1
44e92cfe45e433217831d140667b753e042f9280,0
44eb5c174b0fe94bde674772bebd4312af33b355,1
44efcab56950c5fa796c22e0c46f3537adcf9171,0
44f01ea111fa2b4bd8ce34739f64b17930bb0ea8,2
44f03c77fc5f868225ece79cd3c3a3bc0e44f235,0
44f1366eacd8575bad6ba9dad5aefaffe12d3edd,0
44f22e3d589685e250cb0a0b63ba95b0bf7a5b44,0
44f34175ad29353c40276c6d19ee257e7511c8ef,2
44f3796bf7bdaa361b977d350bc71190b31cf558,2
44f6a983bc7eba1620e1d53ff2721f9a0aea1a6a,2
44f82307e441f32a4ddd4ea51a8f823c593e2151,2
44f9f629bf4db860b1cbb1cce7f925d0f7d29b30,1
44ff32b837eab18c05b319e2c09851148a8dcf1f,0
4501afb17c42f81f10cefa7c72ef331c15f61fb9,2
450468dab42a0b1dc0a7296c21b5d0e465fbcf71,0
4506844639dc67ec1bcdfc9ef90338efb01f8564,0
450704735b56f66618ec6f2868c5e1c4181696a9,0
450811c073efd4b4b2140c1ce4ad035e58ee834c,0
450842232c176d0422a8d77300dec428f7c81d61,0
4509a768ab8962812dbdf4c610b6d741f84c8318,1
450b87fb527fca46dfc933e35d4de041bf170bd9,2
450c84277f6e9475368ad36719ef5d7b6595b514,2
450e2d9de9a7a6d839e7f3c1e441c10ce5a15cee,0
450ee65a39ef6f5d395cd6a150f2c93326e929d8,0
450f77c4851e9bf9d4201933f330ee827b4fa4aa,0
451048ed792b3eb13b55c9bbf2afdf89e003c8a3,0
45115a80fe5d2bb45e864f5d174f8d1a826a1111,0
451281439700ebe377707a83acbdbea406ad769c,0
4514ff989adc0050ad1eb4f41786ca4971df692f,0
4517fcd20990dbade024fc7a74640bbad99571d5,0
4518da3d4fdddd13a397a1fd68ce915512615db2,2
4519b7e7baeb12b34da4f55870d0000f6233f8d7,0
451dd2d5f7ba1decdc08444bd05eb3d3ff6b09f8,0
4520eb25eadd13a2b92d6f4a66cfb174a08172c0,0
452932e0304576e8e041581e78e1ab1dee731e93,0
452bccd188bdb4d74dafecdb234f031d822b084c,0
452c5e7691f56c984b413cb277bb25a61b385fb3,0
45344b01810129ef420008ba926199ba677b1b1d,0
45385d86d54957169649478405770012662c1007,0
45398efb94483b10fc0547f0784cf50d6b2c7b9a,3
4541100142ffce230655e3b7c3ee2f63173a147c,2
454138c53e00d8d1f8aa57daf86bc1419e065abe,0
45413d24ce4a3a305bd77754c506c525d308396b,2
45448178ffe1a3c7ed79771a4d760b1e056c2f2f,0
4546489385a109b082c9a09c3a0faf7788faa6e6,0
454a87f362323152fc47fe4593afc755422f1e7b,2
454c099b504f30d078e4fff12a3212dcc5567e97,1
454f85b8aa1305cef821d67c1b5f2402b565ae46,0
45510604115249ca0df4da68553498f079b7911f,2
4551a670ee8751ea93b9c5e01ea9ac30fde7ab03,2
4552574977173c85649010527498b8b9d45fcb53,0
455ddc24431c80dc3b027caf22fc7112e30ff89f,0
455f972889988627c80396300ad24d0eddcc4148,0
4562513d3f2f9c259d9ce5a0eae9233dbf8b8f87,2
4564dfbcb341f91caefc5a880a127a629416c1c6,2
4564fff695ff930d022c77efecde703856943b7f,2
45654599b3a90fd3ecfb03ca55dee622a7565e94,2
4565a0450b534942d2a27d499604e4299debdd86,0
4565dc1b4397e2959bd9e41cf1b32c37a836f7e9,0
45668d64e8495d01fa174c5989a76343a24cd008,0
4566e8328c0ee3f5a68f04651dafb852786cb121,2
45670b1f604c315c742a23956615cd8ef7745f3a,1
45673bc77a85f522c99ddfa23654813b570167bd,1
45710fa9ca8169bb538e480eeed6a5660f7189da,0
4571c5140700e660c9d647584c44a02248d8364e,0
4572a8588d9d97cf1aa46241f2cf9e4a4d52dab8,2
45730cbaae2d2af7f14847f5c827675b2bb6dea2,0
457f13d182df367aa30267575e00f143b8a84cfd,0
4581e3a0fdf7c74d0f5d4ca42291b74531e042b7,0
4589491e2b6c863965f24e84f04ac039c3df06ea,0
45897239ea14ad999550f9658168e4c59f7a64c8,0
4589d4013cf69c396e0fdb67131022fc11119654,1
458baa469db78afded4d1acdbc4b7d440a5f0a74,2
458c8c96b4407a297ebf268014ebf57b70d8f93f,0
458c9e598bc8757d58a592739384d70ae4560a50,1
458cadaf8f7c3aab995a395663a6f9c9856328f8,0
459097952df3fc26f6a6d4fc4ff00ca8419dfc24,0
4594720a38546b67cb9a8f2ec9e9a7bee2620e78,0
4598b3072b36864a793b70f9f1b26b8712acc953,0
4598e96f24115b1fd9bc0247cdd88e52beb5268f,3
459aba062660abb71b7980b5b188c31518930e48,0
459c780b398aa89f292490a6b455845448b7d537,1
459f119afe9eb11599fff053abd15debe043ded3,0
459f95218942f624446533e21c9ab2775b8efce3,2
45a026364f5304c834b6889e1fb0a21e84df73c4,0
45a03a7fbd289f6da276b1c0bab12e09337b9ffd,2
45a0829c6f38d9f4ea6321b844225743e8c7401d,0
